year;month;day;hour;minute;Par1;Par2;Par3;Par4;Rnet1;Rnet2;Rnet3;Rnet4;Rnet5
5;12;5;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;5;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;5;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;6;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;7;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;8;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;9;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;10;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;11;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;12;12;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
